                               1                                2                                3                                4                                5                                6                                7                                8 
                  version_number                 initial_don_mass                 initial_acc_mass              initial_period_days                         compiler                            build                 MESA_SDK_version                             date 
                       "r26.4.1"          2.0000000000000000E+000          1.0000000000000000E+000          4.0000000000000000E+000                       "gfortran"                         "15.2.0"            "x86_64-linux-26.3.2"                       "20260609" 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31 
                    model_number                              age                      period_days                binary_separation                          v_orb_1                          v_orb_2                             rl_1                             rl_2           rl_relative_overflow_1           rl_relative_overflow_2                      star_1_mass                      star_2_mass                lg_mtransfer_rate                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2              fixed_xfer_fraction                eff_xfer_fraction                            J_orb                             Jdot                          jdot_mb                          jdot_gr                          jdot_ml                          jdot_ls                jdot_missing_wind                       extra_jdot                      donor_index                 point_mass_index 
                             145          9.2003290326316309E+008          3.9989921866341089E+000          1.5291329478048926E+001          6.4485424776560265E+001          1.2897084955312053E+002          6.7282497678488120E+000          4.9052768406817124E+000         -5.9199749036498095E-001         -8.1406874008236729E-001          2.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          1.0000000000000000E+000          2.7281278580886662E+052         -7.8951122583846945E+031          0.0000000000000000E+000         -7.8951122583846945E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             150          9.2034048259147894E+008          3.9989918496367034E+000          1.5291328618976072E+001          6.4485426587968490E+001          1.2897085317593698E+002          6.7282493898531150E+000          4.9052765651013468E+000         -5.9473096291849492E-001         -8.1406747918855105E-001          2.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          1.0000000000000000E+000          2.7281277814550217E+052         -7.8951140221135793E+031          0.0000000000000000E+000         -7.8951140221135793E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             155          9.2053377303429127E+008          3.9989916378591874E+000          1.5291328079113404E+001          6.4485427726302390E+001          1.2897085545260478E+002          6.7282491523112551E+000          4.9052763919198172E+000         -5.9551281420429292E-001         -8.1406668679945182E-001          2.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          1.0000000000000000E+000          2.7281277332965395E+052         -7.8951150730940851E+031          0.0000000000000000E+000         -7.8951150730940851E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             160          9.2074456507245803E+008          3.9989914069061347E+000          1.5291327490368499E+001          6.4485428967707591E+001          1.2897085793541518E+002          6.7282488932610018E+000          4.9052762030574453E+000         -5.9377519350189045E-001         -8.1406582265225280E-001          2.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          1.0000000000000000E+000          2.7281276807775131E+052         -7.8951160461545982E+031          0.0000000000000000E+000         -7.8951160461545982E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             165          9.2110921487876868E+008          3.9989910073796744E+000          1.5291326471896683E+001          6.4485431115218816E+001          1.2897086223043763E+002          6.7282484451290872E+000          4.9052758763437856E+000         -5.8519536126722871E-001         -8.1406432773460269E-001          2.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          1.0000000000000000E+000          2.7281275899246690E+052         -7.8951176966138855E+031          0.0000000000000000E+000         -7.8951176966138855E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             170          9.2160638930581355E+008          3.9989904626532788E+000          1.5291325083281519E+001          6.4485434043200712E+001          1.2897086808640142E+002          6.7282478341325307E+000          4.9052754308925373E+000         -5.7618081074867233E-001         -8.1406228946339698E-001          2.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          1.0000000000000000E+000          2.7281274660531576E+052         -7.8951201181805432E+031          0.0000000000000000E+000         -7.8951201181805432E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             175          9.2229986244375408E+008          3.9989897028530921E+000          1.5291323146400677E+001          6.4485438127235710E+001          1.2897087625447142E+002          6.7282469818967527E+000          4.9052748095641734E+000         -5.6978628414453203E-001         -8.1405944631952953E-001          2.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          1.0000000000000000E+000          2.7281272932735603E+052         -7.8951233597512692E+031          0.0000000000000000E+000         -7.8951233597512692E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             180          9.2316442412223470E+008          3.9989887556003216E+000          1.5291320731665978E+001          6.4485443218856673E+001          1.2897088643771335E+002          6.7282459194032525E+000          4.9052740349459683E+000         -5.6528801948878915E-001         -8.1405590157193519E-001          2.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          1.0000000000000000E+000          2.7281270778669589E+052         -7.8951275622384051E+031          0.0000000000000000E+000         -7.8951275622384051E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             185          9.2413008022792709E+008          3.9989876975835035E+000          1.5291318034571589E+001          6.4485448905852380E+001          1.2897089781170476E+002          6.7282447326702925E+000          4.9052731697501279E+000         -5.6184016687161953E-001         -8.1405194212518894E-001          2.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          1.0000000000000000E+000          2.7281268372724184E+052         -7.8951324971086659E+031          0.0000000000000000E+000         -7.8951324971086659E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             190          9.2521067404261255E+008          3.9989865136351490E+000          1.5291315016452488E+001          6.4485455269750929E+001          1.2897091053950186E+002          6.7282434046850979E+000          4.9052722015733750E+000         -5.5873836295203705E-001         -8.1404751115131968E-001          2.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          1.0000000000000000E+000          2.7281265680408162E+052         -7.8951378729514422E+031          0.0000000000000000E+000         -7.8951378729514422E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             195          9.2627022409761918E+008          3.9989853527427415E+000          1.5291312057107280E+001          6.4485461509722796E+001          1.2897092301944559E+002          6.7282421025606665E+000          4.9052712522505884E+000         -5.5604546837066282E-001         -8.1404316621060302E-001          2.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          1.0000000000000000E+000          2.7281263040521182E+052         -7.8951428340181061E+031          0.0000000000000000E+000         -7.8951428340181061E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             200          9.2743065987237644E+008          3.9989840813145991E+000          1.5291308815984214E+001          6.4485468343843664E+001          1.2897093668768733E+002          6.7282406764527831E+000          4.9052702125368111E+000         -5.5330582382734850E-001         -8.1403840726721810E-001          2.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          1.0000000000000000E+000          2.7281260149273679E+052         -7.8951486061542786E+031          0.0000000000000000E+000         -7.8951486061542786E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             205          9.2999047644770062E+008          3.9989812766567741E+000          1.5291301666352695E+001          6.4485483419319038E+001          1.2897096683863808E+002          6.7282375305846189E+000          4.9052679190199564E+000         -5.4767715996578681E-001         -8.1402790835050165E-001          2.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          1.0000000000000000E+000          2.7281253771435702E+052         -7.8951593729471543E+031          0.0000000000000000E+000         -7.8951593729471543E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             210          9.3558305537529874E+008          3.9989751491488130E+000          1.5291286046108414E+001          6.4485516355683686E+001          1.2897103271136737E+002          6.7282306576109425E+000          4.9052629082311530E+000         -5.3571066807316225E-001         -8.1400496558996949E-001          2.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          1.0000000000000000E+000          2.7281239837371541E+052         -7.8951846836181634E+031          0.0000000000000000E+000         -7.8951846836181634E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
