                               1                                2                                3                                4                                5                                6                                7                                8 
                  version_number                 initial_don_mass                 initial_acc_mass              initial_period_days                         compiler                            build                 MESA_SDK_version                             date 
                       "r26.4.1"          2.0000000000000000E+000          1.0000000000000000E+000          4.0000000000000000E+000                       "gfortran"                         "15.2.0"            "x86_64-linux-26.3.2"                       "20260610" 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31 
                    model_number                              age                      period_days                binary_separation                          v_orb_1                          v_orb_2                             rl_1                             rl_2           rl_relative_overflow_1           rl_relative_overflow_2                      star_1_mass                      star_2_mass                lg_mtransfer_rate                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2              fixed_xfer_fraction                eff_xfer_fraction                            J_orb                             Jdot                          jdot_mb                          jdot_gr                          jdot_ml                          jdot_ls                jdot_missing_wind                       extra_jdot                      donor_index                 point_mass_index 
                              75          5.7702935623903966E+008          3.9993679661431210E+000          1.5292287399116001E+001          6.4483405035736297E+001          1.2896681007147259E+002          6.7286712571775462E+000          4.9055841303802490E+000         -6.7099341396906964E-001         -8.1554559041149099E-001          2.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          1.0000000000000000E+000          2.7282133081545393E+052         -7.8933328447897054E+031          0.0000000000000000E+000         -7.8933328447897054E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                              80          6.2267170497695410E+008          3.9993179658420188E+000          1.5292159942215445E+001          6.4483673762909177E+001          1.2896734752581835E+002          6.7286151756011989E+000          4.9055432437206958E+000         -6.5891116264334948E-001         -8.1535829666598036E-001          2.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          1.0000000000000000E+000          2.7282019386867873E+052         -7.8935680186813333E+031          0.0000000000000000E+000         -7.8935680186813333E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                              85          6.6413871092713583E+008          3.9992725386319230E+000          1.5292044142224285E+001          6.4483917915837523E+001          1.2896783583167505E+002          6.7285642231143834E+000          4.9055060964591979E+000         -6.4652324259381899E-001         -8.1518858004878458E-001          2.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          1.0000000000000000E+000          2.7281916090028295E+052         -7.8937811369817557E+031          0.0000000000000000E+000         -7.8937811369817557E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                              90          7.0172623608441103E+008          3.9992313606495542E+000          1.5291939173700037E+001          6.4484139234076139E+001          1.2896827846815228E+002          6.7285180365189063E+000          4.9054724238036096E+000         -6.3399763731603787E-001         -8.1503493907317126E-001          2.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          1.0000000000000000E+000          2.7281822454823011E+052         -7.8939744391447625E+031          0.0000000000000000E+000         -7.8939744391447625E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                              95          7.3605705901401353E+008          3.9991937498326902E+000          1.5291843298072383E+001          6.4484341382617416E+001          1.2896868276523483E+002          6.7284758508364613E+000          4.9054416680412283E+000         -6.2127974055806579E-001         -8.1489486058439475E-001          2.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          1.0000000000000000E+000          2.7281736930484938E+052         -7.8941507701197413E+031          0.0000000000000000E+000         -7.8941507701197413E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             100          7.6754705740711892E+008          3.9991592507303411E+000          1.5291755354408643E+001          6.4484526808716325E+001          1.2896905361743265E+002          6.7284371552517532E+000          4.9054134567586427E+000         -6.0830356155490728E-001         -8.1476641954376494E-001          2.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          1.0000000000000000E+000          2.7281658481494138E+052         -7.8943124444842993E+031          0.0000000000000000E+000         -7.8943124444842993E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             105          7.9637460819872153E+008          3.9991276680520249E+000          1.5291674844948922E+001          6.4484696561461959E+001          1.2896939312292392E+002          6.7284017307483150E+000          4.9053876302803889E+000         -5.9533091875908040E-001         -8.1464879400253920E-001          2.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          1.0000000000000000E+000          2.7281586663889663E+052         -7.8944604447983439E+031          0.0000000000000000E+000         -7.8944604447983439E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             110          8.2325566753768957E+008          3.9990982175184273E+000          1.5291599770487036E+001          6.4484854855820430E+001          1.2896970971164086E+002          6.7283686976669550E+000          4.9053635472848756E+000         -5.8229131013535940E-001         -8.1453904291157309E-001          2.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          1.0000000000000000E+000          2.7281519694346662E+052         -7.8945978042626817E+031          0.0000000000000000E+000         -7.8945978042626817E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             115          8.4868213489544201E+008          3.9990703602813289E+000          1.5291528757441627E+001          6.4485004587762958E+001          1.2897000917552592E+002          6.7283374516260546E+000          4.9053407671435192E+000         -5.6929392792026279E-001         -8.1443514005619433E-001          2.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          1.0000000000000000E+000          2.7281456347604818E+052         -7.8947272461199270E+031          0.0000000000000000E+000         -7.8947272461199270E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             120          8.5795177522615659E+008          3.9990602043770735E+000          1.5291502868196757E+001          6.4485059175836525E+001          1.2897011835167305E+002          6.7283260602486044E+000          4.9053324621813204E+000         -5.6453021422827665E-001         -8.1439723497212746E-001          2.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          1.0000000000000000E+000          2.7281433253229694E+052         -7.8947924737174059E+031          0.0000000000000000E+000         -7.8947924737174059E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             125          8.7018953380017400E+008          3.9990467965063781E+000          1.5291468689065114E+001          6.4485131243541076E+001          1.2897026248708215E+002          6.7283110212858466E+000          4.9053214979219275E+000         -5.5847672379394742E-001         -8.1434716739487223E-001          2.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          1.0000000000000000E+000          2.7281402763871398E+052         -7.8948439419878205E+031          0.0000000000000000E+000         -7.8948439419878205E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             130          8.9490033564118958E+008          3.9990197227758006E+000          1.5291399673023440E+001          6.4485276766631799E+001          1.2897055353326360E+002          6.7282806539350526E+000          4.9052993583956450E+000         -5.4953167276465364E-001         -8.1424599022142918E-001          2.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          1.0000000000000000E+000          2.7281341198282349E+052         -7.8949606346336416E+031          0.0000000000000000E+000         -7.8949606346336416E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             135          9.1099890855419099E+008          3.9990020846307961E+000          1.5291354709983874E+001          6.4485371573533286E+001          1.2897074314706657E+002          6.7282608700071114E+000          4.9052849347866969E+000         -5.5472242669027394E-001         -8.1418000869472729E-001          2.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          1.0000000000000000E+000          2.7281301089039519E+052         -7.8950561845271919E+031          0.0000000000000000E+000         -7.8950561845271919E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             140          9.1705712763566816E+008          3.9989954470015321E+000          1.5291337789367274E+001          6.4485407251639472E+001          1.2897081450327894E+002          6.7282534248641062E+000          4.9052795068539039E+000         -5.6968514480764854E-001         -8.1415516263813958E-001          2.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          1.0000000000000000E+000          2.7281285995001987E+052         -7.8950939343548863E+031          0.0000000000000000E+000         -7.8950939343548863E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             145          9.1909435215903842E+008          3.9989932149313900E+000          1.5291332099381354E+001          6.4485419249319690E+001          1.2897083849863938E+002          6.7282509212461887E+000          4.9052776815740167E+000         -5.8292829447159689E-001         -8.1414680552059471E-001          2.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          1.0000000000000000E+000          2.7281280919247671E+052         -7.8951066405921514E+031          0.0000000000000000E+000         -7.8951066405921514E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             150          9.1989135829587674E+008          3.9989923416968107E+000          1.5291329873334325E+001          6.4485423943076597E+001          1.2897084788615319E+002          6.7282499417760633E+000          4.9052769674845740E+000         -5.9089799439266832E-001         -8.1414353575389442E-001          2.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          1.0000000000000000E+000          2.7281278933501229E+052         -7.8951114445013666E+031          0.0000000000000000E+000         -7.8951114445013666E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             155          9.2025337680734885E+008          3.9989919450534668E+000          1.5291328862212223E+001          6.4485426075090018E+001          1.2897085215018004E+002          6.7282494968780551E+000          4.9052766431286150E+000         -5.9435425936660657E-001         -8.1414205049774002E-001          2.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          1.0000000000000000E+000          2.7281278031529173E+052         -7.8951135481975864E+031          0.0000000000000000E+000         -7.8951135481975864E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             160          9.2046602936875892E+008          3.9989917120619713E+000          1.5291328268270941E+001          6.4485427327452001E+001          1.2897085465490400E+002          6.7282492355413721E+000          4.9052764525993071E+000         -5.9552368064484740E-001         -8.1414117803084873E-001          2.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          1.0000000000000000E+000          2.7281277501703493E+052         -7.8951147169707592E+031          0.0000000000000000E+000         -7.8951147169707592E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             165          9.2066089197175241E+008          3.9989914985619173E+000          1.5291327724017178E+001          6.4485428475044841E+001          1.2897085695008968E+002          6.7282489960674106E+000          4.9052762780091657E+000         -5.9462589461179094E-001         -8.1414037854219268E-001          2.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          1.0000000000000000E+000          2.7281277016201585E+052         -7.8951156677591230E+031          0.0000000000000000E+000         -7.8951156677591230E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             170          9.2097605522195625E+008          3.9989911532551350E+000          1.5291326843762032E+001          6.4485430331117541E+001          1.2897086066223508E+002          6.7282486087514171E+000          4.9052759956337733E+000         -5.8782163184710345E-001         -8.1413908545955482E-001          2.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          1.0000000000000000E+000          2.7281276230969419E+052         -7.8951170896543458E+031          0.0000000000000000E+000         -7.8951170896543458E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             175          9.2143165589955819E+008          3.9989906540788169E+000          1.5291325571263028E+001          6.4485433014261133E+001          1.2897086602852227E+002          6.7282480488464635E+000          4.9052755874312091E+000         -5.7822683662838703E-001         -8.1413721613081103E-001          2.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          1.0000000000000000E+000          2.7281275095835827E+052         -7.8951192761512407E+031          0.0000000000000000E+000         -7.8951192761512407E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             180          9.2210544071362698E+008          3.9989899158501006E+000          1.5291323689372160E+001          6.4485436982346116E+001          1.2897087396469223E+002          6.7282472208065061E+000          4.9052749837429745E+000         -5.7091394852690958E-001         -8.1413445149550512E-001          2.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          1.0000000000000000E+000          2.7281273417093721E+052         -7.8951223402289283E+031          0.0000000000000000E+000         -7.8951223402289283E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             185          9.2296377275537884E+008          3.9989889754228845E+000          1.5291321292037193E+001          6.4485442037278375E+001          1.2897088407455675E+002          6.7282461659689616E+000          4.9052742147063961E+000         -5.6594822193513228E-001         -8.1413092947432841E-001          2.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          1.0000000000000000E+000          2.7281271278549192E+052         -7.8951265934244280E+031          0.0000000000000000E+000         -7.8951265934244280E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             190          9.2395131589350235E+008          3.9989878934257339E+000          1.5291318533812232E+001          6.4485447853171479E+001          1.2897089570634296E+002          6.7282449523382901E+000          4.9052733299005959E+000         -5.6222548199615741E-001         -8.1412687704235587E-001          2.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          1.0000000000000000E+000          2.7281268818072252E+052         -7.8951314520467303E+031          0.0000000000000000E+000         -7.8951314520467303E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             195          9.2491231946707809E+008          3.9989868405060629E+000          1.5291315849711287E+001          6.4485453512770889E+001          1.2897090702554178E+002          6.7282437713225001E+000          4.9052724688728988E+000         -5.5936247736313205E-001         -8.1412293330313401E-001          2.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          1.0000000000000000E+000          2.7281266423717492E+052         -7.8951362385860653E+031          0.0000000000000000E+000         -7.8951362385860653E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             200          9.2599124646179700E+008          3.9989856583835306E+000          1.5291312836246355E+001          6.4485459866857198E+001          1.2897091973371440E+002          6.7282424453851615E+000          4.9052715021891480E+000         -5.5655437685704068E-001         -8.1411850538265984E-001          2.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          1.0000000000000000E+000          2.7281263735553031E+052         -7.8951418167712044E+031          0.0000000000000000E+000         -7.8951418167712044E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             205          9.2693742260059726E+008          3.9989846217085128E+000          1.5291310193555759E+001          6.4485465439143312E+001          1.2897093087828662E+002          6.7282412825901012E+000          4.9052706544453981E+000         -5.5427453829162321E-001         -8.1411462205374985E-001          2.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          1.0000000000000000E+000          2.7281261378137975E+052         -7.8951466111631157E+031          0.0000000000000000E+000         -7.8951466111631157E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             210          9.2862247493888128E+008          3.9989827754850222E+000          1.5291305487164690E+001          6.4485475362880535E+001          1.2897095072576107E+002          6.7282392117580860E+000          4.9052691446910544E+000         -5.5046762640822522E-001         -8.1410770568023449E-001          2.0000000000000000E+000          1.0000000000000000E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          1.0000000000000000E+000          2.7281257179796133E+052         -7.8951536986207584E+031          0.0000000000000000E+000         -7.8951536986207584E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
